"region","assessid","stockid","mgmt","assessor","years","start_year","report_year","assesssource","method","methodshort","methodlong","country","area","areaid","stocklong","class","order","family","genus","species","species_orig","comm_name","assess_if_mostrecent","state_of_stock","primary_country","primary_FAOarea","assess_notes","M","M_year","M_notes","M_source","M_source_notes","B_start","B_end","F_start","F_end","C_start","C_end","terminal_year","assess_order","ty","ty_minus1","key_ty","key_ty_minus1","B_ty","B_ty_minus1","B_type","B_unit","TBbest_ty","TBbest_ty_minus1","TB_ty","TB_ty_minus1","TN_ty","TN_ty_minus1","SSB_ty","SSB_ty_minus1","SSB_E00eggs_ty","SSB_E00eggs_ty_minus1","F_ty","F_ty_minus1","F_type","F_unit","ERbest_ty","ERbest_ty_minus1","ER_ty","ER_ty_minus1","instF_ty","instF_ty_minus1","ERmsybest","ERmsybest_notes","ERmgt","ERmgt_notes","Fmsy","Fmsy_notes","Fmgt","Fmgt_notes","Flim","Flim_notes","TBmsybest","TBmsybest_notes","SSBmsy","SSBmsy_notes","SSBmgt","SSBmgt_notes","OFL_pdf","ty_order","if_diff_5yrs","interval"
"Europe (EU)","WGCSE-HADVIIb-k-1993-2014-ICESIMP2016","HADVIIb-k","ICES","WGCSE","1993-2014",1993,2014,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2014/2014/had-7b-k.pdf","ASAP (Age-Structured Assessment Programme; NOAA toolbox)","Unknown","ASAP (Age-Structured Assessment Programme; NOAA toolbox)","multinational","ICES 7b-k","multinational-ICES-VIIb-k","Haddock ICES 7b-k","Actinopterygii","Gadiformes","Gadidae","Melanogrammus","Melanogrammus aeglefinus","Melanogrammus aeglefinus","Haddock",0,"Current","France",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"body weight and natural mortality ",NA,NA,1993,2014,1993,2013,1993,2013,2013,4,2011,2010,"WGCSE-HADVIIb-k-1993-2014-ICESIMP2016_2011","WGCSE-HADVIIb-k-1993-2014-ICESIMP2016_2010",88400,118000,"TBbest-MT","MT",88400,118000,88400,118000,NA,NA,76800,34400,NA,NA,0.308823529411765,0.226271186440678,"ERbest-ratio","ratio",0.308823529411765,0.226271186440678,NA,NA,0.509,0.603,NA,NA,NA,NA,0.33,"",0.33,"Fmsy-1/yr",NA,NA,NA,NA,7500,NA,7500,"SSBtrigmsy-MT",NA,2,"N",2
"Europe (EU)","WGSSDS-HADVIIb-k-1987-2012-CHING","HADVIIb-k","ICES","WGSSDS","1987-2012",1987,2012,"http://www.ices.dk/committe/acom/comwork/report/2012/2012/had-7b-k.pdf","ASAP (Age-Structured Assessment Programme; NOAA toolbox)","ASAP","ASAP (Age-Structured Assessment Programme; NOAA toolbox)","multinational","ICES 7b-k","multinational-ICES-VIIb-k","Haddock ICES 7b-k","Actinopterygii","Gadiformes","Gadidae","Melanogrammus","Melanogrammus aeglefinus","Melanogrammus aeglefinus","Haddock",0,"Current","France",27,"NULL",NA,NA,"body weight and natural mortality ",NA,NA,1993,2012,1993,2011,1987,2011,2011,6,2011,2010,"WGSSDS-HADVIIb-k-1987-2012-CHING_2011","WGSSDS-HADVIIb-k-1987-2012-CHING_2010",88000,118000,"TBbest-MT","MT",88000,118000,88000,118000,NA,NA,76500,32000,NA,NA,0.305,0.224,"ERbest-ratio","ratio",0.305,0.224,0.305,0.224,0.526,0.658,NA,NA,NA,NA,0.33,"",NA,NA,NA,NA,NA,NA,7500,NA,NA,NA,NA,2,"N",2
"Europe (EU)","WGCSE-HADVIIb-k-1993-2015-ICESIMP2016","HADVIIb-k","ICES","WGCSE","1993-2015",1993,2015,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2015/2015/had-7b-k.pdf","ASAP (Age-Structured Assessment Programme; NOAA toolbox)","Unknown","ASAP (Age-Structured Assessment Programme; NOAA toolbox)","multinational","ICES 7b-k","multinational-ICES-VIIb-k","Haddock ICES 7b-k","Actinopterygii","Gadiformes","Gadidae","Melanogrammus","Melanogrammus aeglefinus","Melanogrammus aeglefinus","Haddock",0,"Current","France",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"body weight and natural mortality ",NA,NA,1993,2015,1993,2014,1993,2014,2014,3,2011,2010,"WGCSE-HADVIIb-k-1993-2015-ICESIMP2016_2011","WGCSE-HADVIIb-k-1993-2015-ICESIMP2016_2010",95800,126000,"TBbest-MT","MT",95800,126000,95800,126000,NA,NA,83200,36500,NA,NA,0.284968684759916,0.212698412698413,"ERbest-ratio","ratio",0.284968684759916,0.212698412698413,NA,NA,0.46,0.595,NA,NA,NA,NA,0.4,"",0.4,"Fmsy-1/yr",1.41,"",NA,NA,10000,NA,10000,"SSBtrigmsy-MT",NA,3,"N",3
"Europe (EU)","WGSSDS-HADVIIb-k-1987-2012-CHING","HADVIIb-k","ICES","WGSSDS","1987-2012",1987,2012,"http://www.ices.dk/committe/acom/comwork/report/2012/2012/had-7b-k.pdf","ASAP (Age-Structured Assessment Programme; NOAA toolbox)","ASAP","ASAP (Age-Structured Assessment Programme; NOAA toolbox)","multinational","ICES 7b-k","multinational-ICES-VIIb-k","Haddock ICES 7b-k","Actinopterygii","Gadiformes","Gadidae","Melanogrammus","Melanogrammus aeglefinus","Melanogrammus aeglefinus","Haddock",0,"Current","France",27,"NULL",NA,NA,"body weight and natural mortality ",NA,NA,1993,2012,1993,2011,1987,2011,2011,6,2011,2010,"WGSSDS-HADVIIb-k-1987-2012-CHING_2011","WGSSDS-HADVIIb-k-1987-2012-CHING_2010",88000,118000,"TBbest-MT","MT",88000,118000,88000,118000,NA,NA,76500,32000,NA,NA,0.305,0.224,"ERbest-ratio","ratio",0.305,0.224,0.305,0.224,0.526,0.658,NA,NA,NA,NA,0.33,"",NA,NA,NA,NA,NA,NA,7500,NA,NA,NA,NA,3,"N",3
"Europe (EU)","WGCSE-HADVIIb-k-1993-2016-ICESIMP2016","HADVIIb-k","ICES","WGCSE","1993-2016",1993,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/had-7b-k.pdf","ASAP (Age-Structured Assessment Programme; NOAA toolbox)","Unknown","ASAP (Age-Structured Assessment Programme; NOAA toolbox)","multinational","ICES 7b-k","multinational-ICES-VIIb-k","Haddock ICES 7b-k","Actinopterygii","Gadiformes","Gadidae","Melanogrammus","Melanogrammus aeglefinus","Melanogrammus aeglefinus","Haddock",0,"Current","France",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"body weight and natural mortality ",NA,NA,1993,2016,1993,2015,1993,2015,2015,2,2011,2010,"WGCSE-HADVIIb-k-1993-2016-ICESIMP2016_2011","WGCSE-HADVIIb-k-1993-2016-ICESIMP2016_2010",97700,129000,"TBbest-MT","MT",97700,129000,97700,129000,NA,NA,85000,37000,NA,NA,0.27942681678608,0.207751937984496,"ERbest-ratio","ratio",0.27942681678608,0.207751937984496,NA,NA,0.448,0.591,NA,NA,NA,NA,0.4,"",0.4,"Fmsy-1/yr",1.41,"",NA,NA,10000,NA,10000,"SSBtrigmsy-MT",NA,4,"N",4
"Europe (EU)","WGSSDS-HADVIIb-k-1987-2012-CHING","HADVIIb-k","ICES","WGSSDS","1987-2012",1987,2012,"http://www.ices.dk/committe/acom/comwork/report/2012/2012/had-7b-k.pdf","ASAP (Age-Structured Assessment Programme; NOAA toolbox)","ASAP","ASAP (Age-Structured Assessment Programme; NOAA toolbox)","multinational","ICES 7b-k","multinational-ICES-VIIb-k","Haddock ICES 7b-k","Actinopterygii","Gadiformes","Gadidae","Melanogrammus","Melanogrammus aeglefinus","Melanogrammus aeglefinus","Haddock",0,"Current","France",27,"NULL",NA,NA,"body weight and natural mortality ",NA,NA,1993,2012,1993,2011,1987,2011,2011,6,2011,2010,"WGSSDS-HADVIIb-k-1987-2012-CHING_2011","WGSSDS-HADVIIb-k-1987-2012-CHING_2010",88000,118000,"TBbest-MT","MT",88000,118000,88000,118000,NA,NA,76500,32000,NA,NA,0.305,0.224,"ERbest-ratio","ratio",0.305,0.224,0.305,0.224,0.526,0.658,NA,NA,NA,NA,0.33,"",NA,NA,NA,NA,NA,NA,7500,NA,NA,NA,NA,4,"N",4
"Europe (EU)","WGCSE-HADVIIb-k-1993-2017-ICESIMP2018","HADVIIb-k","ICES","WGCSE","1993-2017",1993,2017,"","ASAP (Age-Structured Assessment Programme; NOAA toolbox)","Unknown","ASAP (Age-Structured Assessment Programme; NOAA toolbox)","multinational","ICES 7b-k","multinational-ICES-VIIb-k","Haddock ICES 7b-k","Actinopterygii","Gadiformes","Gadidae","Melanogrammus","Melanogrammus aeglefinus","Melanogrammus aeglefinus","Haddock",999,"Current","France",27,"Imported from ICES data dump covering 2011-2018",NA,NA,"body weight and natural mortality ",NA,NA,1993,2017,1993,2016,1993,2016,2016,1,2011,2010,"WGCSE-HADVIIb-k-1993-2017-ICESIMP2018_2011","WGCSE-HADVIIb-k-1993-2017-ICESIMP2018_2010",98000,129000,"TBbest-MT","MT",98000,129000,98000,129000,NA,NA,85200,37400,NA,NA,0.278571428571429,0.207751937984496,"ERbest-ratio","ratio",0.278571428571429,0.207751937984496,NA,NA,0.454,0.594,NA,NA,NA,NA,0.4,"",0.4,"Fmsy-1/yr",1.41,"",NA,NA,10000,NA,10000,"SSBtrigmsy-MT",NA,5,"N",5
"Europe (EU)","WGSSDS-HADVIIb-k-1987-2012-CHING","HADVIIb-k","ICES","WGSSDS","1987-2012",1987,2012,"http://www.ices.dk/committe/acom/comwork/report/2012/2012/had-7b-k.pdf","ASAP (Age-Structured Assessment Programme; NOAA toolbox)","ASAP","ASAP (Age-Structured Assessment Programme; NOAA toolbox)","multinational","ICES 7b-k","multinational-ICES-VIIb-k","Haddock ICES 7b-k","Actinopterygii","Gadiformes","Gadidae","Melanogrammus","Melanogrammus aeglefinus","Melanogrammus aeglefinus","Haddock",0,"Current","France",27,"NULL",NA,NA,"body weight and natural mortality ",NA,NA,1993,2012,1993,2011,1987,2011,2011,6,2011,2010,"WGSSDS-HADVIIb-k-1987-2012-CHING_2011","WGSSDS-HADVIIb-k-1987-2012-CHING_2010",88000,118000,"TBbest-MT","MT",88000,118000,88000,118000,NA,NA,76500,32000,NA,NA,0.305,0.224,"ERbest-ratio","ratio",0.305,0.224,0.305,0.224,0.526,0.658,NA,NA,NA,NA,0.33,"",NA,NA,NA,NA,NA,NA,7500,NA,NA,NA,NA,5,"N",5
"Europe (EU)","WGMHSA-MACKNEICES-1972-2007-JENNINGS","MACKNEICES","ICES","WGMHSA","1972-2007",1972,2007,"http://www.ices.dk","Statistical catch at age model","ICA","Integrated Catch-at-age Analysis","multinational","ICES Northeast Atlantic","multinational-ICES-IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa","Mackerel ICES Northeast Atlantic","Actinopterygii","Perciformes","Scombridae","Scomber","Scomber scombrus","Scomber scombrus","Mackerel",0,"Current","Norway",27,"NULL",0.15,"NULL","Assumed all age classes and years",NA,NA,1972,2006,1972,2006,1972,2006,2006,6,2006,2005,"WGMHSA-MACKNEICES-1972-2007-JENNINGS_2006","WGMHSA-MACKNEICES-1972-2007-JENNINGS_2005",2920000,3050000,"TBbest-MT","MT",2920000,3050000,2920000,3050000,NA,NA,2230000,2250000,NA,NA,0.162,0.178,"ERbest-ratio","ratio",0.162,0.178,0.162,0.178,0.258,0.297,NA,NA,NA,NA,NA,NA,NA,NA,0.27,"",NA,NA,NA,NA,NA,NA,NA,1,"Y",6
"Europe (EU)","WGWIDE-MACKNEICES-1980-2013-ICESIMP2016","MACKNEICES","ICES","WGWIDE","1980-2013",1980,2013,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2013/2013/mac-nea.pdf","Statistical catch at age model","Unknown","Integrated Catch-at-age Analysis","multinational","ICES Northeast Atlantic","multinational-ICES-IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa","Mackerel ICES Northeast Atlantic","Actinopterygii","Perciformes","Scombridae","Scomber","Scomber scombrus","Scomber scombrus","Mackerel",0,"Current","Norway",27,"Imported from ICES data dump covering 2011-2016",0.15,NA,NA,NA,NA,1980,2013,1980,2012,1980,2012,2012,5,2006,2005,"WGWIDE-MACKNEICES-1980-2013-ICESIMP2016_2006","WGWIDE-MACKNEICES-1980-2013-ICESIMP2016_2005",3520000,3150000,"TBbest-MT","MT",3520000,3150000,3520000,3150000,NA,NA,2330000,2300000,NA,NA,0.136647727272727,0.174285714285714,"ERbest-ratio","ratio",0.136647727272727,0.174285714285714,NA,NA,0.282,0.311,NA,NA,NA,NA,0.25,"",0.25,"Fmsy-1/yr",0.39,"",NA,NA,2360000,NA,NA,NA,NA,1,"Y",6
"Europe (EU)","WGMHSA-MACKNEICES-1972-2007-JENNINGS","MACKNEICES","ICES","WGMHSA","1972-2007",1972,2007,"http://www.ices.dk","Statistical catch at age model","ICA","Integrated Catch-at-age Analysis","multinational","ICES Northeast Atlantic","multinational-ICES-IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa","Mackerel ICES Northeast Atlantic","Actinopterygii","Perciformes","Scombridae","Scomber","Scomber scombrus","Scomber scombrus","Mackerel",0,"Current","Norway",27,"NULL",0.15,"NULL","Assumed all age classes and years",NA,NA,1972,2006,1972,2006,1972,2006,2006,6,2006,2005,"WGMHSA-MACKNEICES-1972-2007-JENNINGS_2006","WGMHSA-MACKNEICES-1972-2007-JENNINGS_2005",2920000,3050000,"TBbest-MT","MT",2920000,3050000,2920000,3050000,NA,NA,2230000,2250000,NA,NA,0.162,0.178,"ERbest-ratio","ratio",0.162,0.178,0.162,0.178,0.258,0.297,NA,NA,NA,NA,NA,NA,NA,NA,0.27,"",NA,NA,NA,NA,NA,NA,NA,2,"Y",7
"Europe (EU)","WGWIDE-MACKNEICES-1980-2014-ICESIMP2016","MACKNEICES","ICES","WGWIDE","1980-2014",1980,2014,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2014/2014/mac-nea.pdf","Statistical catch at age model","Unknown","Integrated Catch-at-age Analysis","multinational","ICES Northeast Atlantic","multinational-ICES-IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa","Mackerel ICES Northeast Atlantic","Actinopterygii","Perciformes","Scombridae","Scomber","Scomber scombrus","Scomber scombrus","Mackerel",0,"Current","Norway",27,"Imported from ICES data dump covering 2011-2016",0.15,NA,NA,NA,NA,1980,2014,1980,2013,1980,2013,2013,4,2006,2005,"WGWIDE-MACKNEICES-1980-2014-ICESIMP2016_2006","WGWIDE-MACKNEICES-1980-2014-ICESIMP2016_2005",3410000,3100000,"TBbest-MT","MT",3410000,3100000,3410000,3100000,NA,NA,2260000,2270000,NA,NA,0.141055718475073,0.17741935483871,"ERbest-ratio","ratio",0.141055718475073,0.17741935483871,NA,NA,0.293,0.321,NA,NA,NA,NA,0.25,"",0.25,"Fmsy-1/yr",0.39,"",NA,NA,2360000,NA,NA,NA,NA,2,"Y",7
"Europe (EU)","WGMHSA-MACKNEICES-1972-2007-JENNINGS","MACKNEICES","ICES","WGMHSA","1972-2007",1972,2007,"http://www.ices.dk","Statistical catch at age model","ICA","Integrated Catch-at-age Analysis","multinational","ICES Northeast Atlantic","multinational-ICES-IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa","Mackerel ICES Northeast Atlantic","Actinopterygii","Perciformes","Scombridae","Scomber","Scomber scombrus","Scomber scombrus","Mackerel",0,"Current","Norway",27,"NULL",0.15,"NULL","Assumed all age classes and years",NA,NA,1972,2006,1972,2006,1972,2006,2006,6,2006,2005,"WGMHSA-MACKNEICES-1972-2007-JENNINGS_2006","WGMHSA-MACKNEICES-1972-2007-JENNINGS_2005",2920000,3050000,"TBbest-MT","MT",2920000,3050000,2920000,3050000,NA,NA,2230000,2250000,NA,NA,0.162,0.178,"ERbest-ratio","ratio",0.162,0.178,0.162,0.178,0.258,0.297,NA,NA,NA,NA,NA,NA,NA,NA,0.27,"",NA,NA,NA,NA,NA,NA,NA,3,"Y",8
"Europe (EU)","WGWIDE-MACKNEICES-1980-2015-ICESIMP2018","MACKNEICES","ICES","WGWIDE","1980-2015",1980,2015,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2015/2015/mac-nea.pdf","Statistical catch at age model","Unknown","Integrated Catch-at-age Analysis","multinational","ICES Northeast Atlantic","multinational-ICES-IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa","Mackerel ICES Northeast Atlantic","Actinopterygii","Perciformes","Scombridae","Scomber","Scomber scombrus","Scomber scombrus","Mackerel",0,"Current","Norway",27,"Imported from ICES data dump covering 2011-2018",0.15,NA,NA,NA,NA,1980,2015,1980,2014,1980,2014,2014,3,2006,2005,"WGWIDE-MACKNEICES-1980-2015-ICESIMP2018_2006","WGWIDE-MACKNEICES-1980-2015-ICESIMP2018_2005",3250000,2990000,"TBbest-MT","MT",3250000,2990000,3250000,2990000,NA,NA,2140000,2190000,NA,NA,0.148,0.183946488294314,"ERbest-ratio","ratio",0.148,0.183946488294314,NA,NA,0.321,0.343,NA,NA,NA,NA,0.22,"",0.22,"Fmsy-1/yr",0.36,"",NA,NA,3000000,NA,3000000,"SSBtrigmsy-MT",NA,3,"Y",8
"Europe (EU)","WGMHSA-MACKNEICES-1972-2007-JENNINGS","MACKNEICES","ICES","WGMHSA","1972-2007",1972,2007,"http://www.ices.dk","Statistical catch at age model","ICA","Integrated Catch-at-age Analysis","multinational","ICES Northeast Atlantic","multinational-ICES-IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa","Mackerel ICES Northeast Atlantic","Actinopterygii","Perciformes","Scombridae","Scomber","Scomber scombrus","Scomber scombrus","Mackerel",0,"Current","Norway",27,"NULL",0.15,"NULL","Assumed all age classes and years",NA,NA,1972,2006,1972,2006,1972,2006,2006,6,2006,2005,"WGMHSA-MACKNEICES-1972-2007-JENNINGS_2006","WGMHSA-MACKNEICES-1972-2007-JENNINGS_2005",2920000,3050000,"TBbest-MT","MT",2920000,3050000,2920000,3050000,NA,NA,2230000,2250000,NA,NA,0.162,0.178,"ERbest-ratio","ratio",0.162,0.178,0.162,0.178,0.258,0.297,NA,NA,NA,NA,NA,NA,NA,NA,0.27,"",NA,NA,NA,NA,NA,NA,NA,4,"Y",9
"Europe (EU)","WGWIDE-MACKNEICES-1980-2016-ICESIMP2018","MACKNEICES","ICES","WGWIDE","1980-2016",1980,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/mac-nea.pdf","Statistical catch at age model","Unknown","Integrated Catch-at-age Analysis","multinational","ICES Northeast Atlantic","multinational-ICES-IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa","Mackerel ICES Northeast Atlantic","Actinopterygii","Perciformes","Scombridae","Scomber","Scomber scombrus","Scomber scombrus","Mackerel",0,"Current","Norway",27,"Imported from ICES data dump covering 2011-2018",0.15,NA,NA,NA,NA,1980,2016,1980,2015,1980,2015,2015,2,2006,2005,"WGWIDE-MACKNEICES-1980-2016-ICESIMP2018_2006","WGWIDE-MACKNEICES-1980-2016-ICESIMP2018_2005",3280000,3060000,"TBbest-MT","MT",3280000,3060000,3280000,3060000,NA,NA,2220000,2290000,NA,NA,0.146646341463415,0.179738562091503,"ERbest-ratio","ratio",0.146646341463415,0.179738562091503,NA,NA,0.312,0.334,NA,NA,NA,NA,0.22,"",0.22,"Fmsy-1/yr",0.36,"",NA,NA,3000000,NA,3000000,"SSBtrigmsy-MT",NA,4,"Y",9
"Europe (EU)","WGMHSA-MACKNEICES-1972-2007-JENNINGS","MACKNEICES","ICES","WGMHSA","1972-2007",1972,2007,"http://www.ices.dk","Statistical catch at age model","ICA","Integrated Catch-at-age Analysis","multinational","ICES Northeast Atlantic","multinational-ICES-IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa","Mackerel ICES Northeast Atlantic","Actinopterygii","Perciformes","Scombridae","Scomber","Scomber scombrus","Scomber scombrus","Mackerel",0,"Current","Norway",27,"NULL",0.15,"NULL","Assumed all age classes and years",NA,NA,1972,2006,1972,2006,1972,2006,2006,6,2006,2005,"WGMHSA-MACKNEICES-1972-2007-JENNINGS_2006","WGMHSA-MACKNEICES-1972-2007-JENNINGS_2005",2920000,3050000,"TBbest-MT","MT",2920000,3050000,2920000,3050000,NA,NA,2230000,2250000,NA,NA,0.162,0.178,"ERbest-ratio","ratio",0.162,0.178,0.162,0.178,0.258,0.297,NA,NA,NA,NA,NA,NA,NA,NA,0.27,"",NA,NA,NA,NA,NA,NA,NA,5,"Y",10
"Europe (EU)","WGWIDE-MACKNEICES-1980-2017-ICESIMP2018","MACKNEICES","ICES","WGWIDE","1980-2017",1980,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/mac.27.nea.pdf","Statistical catch at age model","Unknown","Integrated Catch-at-age Analysis","multinational","ICES Northeast Atlantic","multinational-ICES-IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa","Mackerel ICES Northeast Atlantic","Actinopterygii","Perciformes","Scombridae","Scomber","Scomber scombrus","Scomber scombrus","Mackerel",999,"Current","Norway",27,"Imported from ICES data dump covering 2011-2018",0.15,NA,NA,NA,NA,1980,2017,1980,2016,1980,2016,2016,1,2006,2005,"WGWIDE-MACKNEICES-1980-2017-ICESIMP2018_2006","WGWIDE-MACKNEICES-1980-2017-ICESIMP2018_2005",3320000,3080000,"TBbest-MT","MT",3320000,3080000,3320000,3080000,NA,NA,2180000,2290000,NA,NA,0.144879518072289,0.178571428571429,"ERbest-ratio","ratio",0.144879518072289,0.178571428571429,NA,NA,0.301,0.326,NA,NA,NA,NA,0.21,"",0.21,"Fmsy-1/yr",0.48,"",NA,NA,2570000,NA,2570000,"SSBtrigmsy-MT",NA,5,"Y",10
"Europe (EU)","WGNPBW-BWHITNEA-1980-2012-CHING","BWHITNEA","ICES","WGNPBW","1980-2012",1980,2012,"http://www.ices.dk/committe/acom/comwork/report/2012/2012/whb-comb.pdf","Age-based analytical (SAM)","SAM","Age-based analytical (SAM)","multinational","Northeast Atlantic","multinational-ICES-I-II-III-IV-V-VI-VII-VIII-IX-XII-XIV","Blue whiting Northeast Atlantic","Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius poutassou","Micromesistius poutassou","Blue whiting",0,"Current","Norway",27,"NULL",0.2,NA,NA,NA,NA,1981,2012,1981,2011,1981,2011,2011,6,2011,2010,"WGNPBW-BWHITNEA-1980-2012-CHING_2011","WGNPBW-BWHITNEA-1980-2012-CHING_2010",4830000,3930000,"TBbest-MT","MT",4830000,3930000,4830000,3930000,NA,NA,2830000,2860000,NA,NA,0.0215,0.133,"ERbest-ratio","ratio",0.0215,0.133,0.0215,0.133,0.043,0.187,NA,NA,NA,NA,0.3,"",NA,NA,NA,NA,NA,NA,2250000,NA,NA,NA,NA,1,"N",1
"Europe (EU)","WGWIDE-BWHITNEA-1980-2013-ICESIMP2016","BWHITNEA","ICES","WGWIDE","1980-2013",1980,2013,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2013/2013/whb-comb.pdf","Age-based analytical (SAM)","Unknown","Age-based analytical (SAM)","multinational","Northeast Atlantic","multinational-ICES-I-II-III-IV-V-VI-VII-VIII-IX-XII-XIV","Blue whiting Northeast Atlantic","Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius poutassou","Micromesistius poutassou","Blue whiting",0,"Current","Norway",27,"Imported from ICES data dump covering 2011-2016",0.2,NA,NA,NA,NA,1981,2013,1981,2012,1981,2012,2012,5,2011,2010,"WGWIDE-BWHITNEA-1980-2013-ICESIMP2016_2011","WGWIDE-BWHITNEA-1980-2013-ICESIMP2016_2010",5310000,4140000,"TBbest-MT","MT",5310000,4140000,5310000,4140000,NA,NA,3020000,2910000,NA,NA,0.0195856873822976,0.130434782608696,"ERbest-ratio","ratio",0.0195856873822976,0.130434782608696,NA,NA,0.04,0.182,NA,NA,NA,NA,0.3,NA,0.18,"Fmp-1/yr",0.48,"",NA,NA,2250000,NA,2250000,"SSBmp-MT",NA,1,"N",1
"Europe (EU)","WGNPBW-BWHITNEA-1980-2012-CHING","BWHITNEA","ICES","WGNPBW","1980-2012",1980,2012,"http://www.ices.dk/committe/acom/comwork/report/2012/2012/whb-comb.pdf","Age-based analytical (SAM)","SAM","Age-based analytical (SAM)","multinational","Northeast Atlantic","multinational-ICES-I-II-III-IV-V-VI-VII-VIII-IX-XII-XIV","Blue whiting Northeast Atlantic","Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius poutassou","Micromesistius poutassou","Blue whiting",0,"Current","Norway",27,"NULL",0.2,NA,NA,NA,NA,1981,2012,1981,2011,1981,2011,2011,6,2011,2010,"WGNPBW-BWHITNEA-1980-2012-CHING_2011","WGNPBW-BWHITNEA-1980-2012-CHING_2010",4830000,3930000,"TBbest-MT","MT",4830000,3930000,4830000,3930000,NA,NA,2830000,2860000,NA,NA,0.0215,0.133,"ERbest-ratio","ratio",0.0215,0.133,0.0215,0.133,0.043,0.187,NA,NA,NA,NA,0.3,"",NA,NA,NA,NA,NA,NA,2250000,NA,NA,NA,NA,2,"N",2
"Europe (EU)","WGWIDE-BWHITNEA-1980-2014-ICESIMP2016","BWHITNEA","ICES","WGWIDE","1980-2014",1980,2014,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2014/2014/whb-comb.pdf","Age-based analytical (SAM)","Unknown","Age-based analytical (SAM)","multinational","Northeast Atlantic","multinational-ICES-I-II-III-IV-V-VI-VII-VIII-IX-XII-XIV","Blue whiting Northeast Atlantic","Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius poutassou","Micromesistius poutassou","Blue whiting",0,"Current","Norway",27,"Imported from ICES data dump covering 2011-2016",0.2,NA,NA,NA,NA,1981,2014,1981,2013,1981,2013,2013,4,2011,2010,"WGWIDE-BWHITNEA-1980-2014-ICESIMP2016_2011","WGWIDE-BWHITNEA-1980-2014-ICESIMP2016_2010",5190000,4140000,"TBbest-MT","MT",5190000,4140000,5190000,4140000,NA,NA,3010000,2910000,NA,NA,0.0200385356454721,0.130434782608696,"ERbest-ratio","ratio",0.0200385356454721,0.130434782608696,NA,NA,0.04,0.181,NA,NA,NA,NA,0.3,NA,0.18,"Fmp-1/yr",0.48,"",NA,NA,2250000,NA,2250000,"SSBmp-MT",NA,2,"N",2
"Europe (EU)","WGNPBW-BWHITNEA-1980-2012-CHING","BWHITNEA","ICES","WGNPBW","1980-2012",1980,2012,"http://www.ices.dk/committe/acom/comwork/report/2012/2012/whb-comb.pdf","Age-based analytical (SAM)","SAM","Age-based analytical (SAM)","multinational","Northeast Atlantic","multinational-ICES-I-II-III-IV-V-VI-VII-VIII-IX-XII-XIV","Blue whiting Northeast Atlantic","Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius poutassou","Micromesistius poutassou","Blue whiting",0,"Current","Norway",27,"NULL",0.2,NA,NA,NA,NA,1981,2012,1981,2011,1981,2011,2011,6,2011,2010,"WGNPBW-BWHITNEA-1980-2012-CHING_2011","WGNPBW-BWHITNEA-1980-2012-CHING_2010",4830000,3930000,"TBbest-MT","MT",4830000,3930000,4830000,3930000,NA,NA,2830000,2860000,NA,NA,0.0215,0.133,"ERbest-ratio","ratio",0.0215,0.133,0.0215,0.133,0.043,0.187,NA,NA,NA,NA,0.3,"",NA,NA,NA,NA,NA,NA,2250000,NA,NA,NA,NA,3,"N",3
